Date,State,Positive,Negative,Pending,HospitalizedCurrently,HospitalizedCumulative,InICUcurrently,InICUcumulative,OnVentilatorCurrently,OnVentilatorCumulative,Recovered,Deaths,DataQualityGrade,LastUpdateET
20200318,AL,46,28,,,,,,,,,0,,3/18/2020 11:05
20200318,AR,33,236,50,,,,,,,,,,3/18/2020 00:00
20200318,AS,,,,,,,,,,,0,,3/14/2020 00:00
20200318,AZ,28,148,102,,,,,,,,0,,3/18/2020 00:00
20200318,CA,611,"7,981",,,,,,,,,13,,3/17/2020 21:00
20200318,CO,183,"1,617",,,,,,,,,2,,3/18/2020 00:00
20200318,CT,68,125,,,,,,,,,,,3/17/2020 16:30
20200318,DC,31,138,1,,,,,,,,,,3/17/2020 19:00
20200318,DE,25,36,,,,,,,,,,,3/18/2020 11:30
20200318,FL,314,"1,225",954,,,,,,,,7,,3/18/2020 11:00
20200318,GA,197,"1,311",,,,,,,,,1,,3/18/2020 12:00
20200318,GU,8,57,,,,,,,,,,,3/18/2020 05:45
20200318,HI,14,93,,,,,,,,,,,3/17/2020 20:00
20200318,IA,29,83,,,,,,,,,,,3/17/2020 19:58
20200318,ID,9,459,,,,,,,,,,,3/18/2020 10:30
20200318,IL,288,"1,763",,,,,,,,,1,,3/18/2020 00:00
20200318,IN,39,154,,,,,,,,,2,,3/17/2020 23:59
20200318,KS,16,417,,,,,,,,,1,,3/17/2020 15:30
20200318,KY,26,354,,,,,,,,,1,,3/17/2020 16:00
20200318,LA,240,335,,,,,,,,,6,,3/18/2020 00:00
20200318,MA,156,"2,115",,,,,,,,,2,,3/18/2020 16:00
20200318,MD,85,94,,,,,,,,,,,3/18/2020 10:00
20200318,ME,43,"1,670",,,,,,,,,,,3/18/2020 12:00
20200318,MI,"2,913","1,215",,,,,,,,,,,3/18/2020 14:00
20200318,MN,77,"2,685",,,,,,,,,,,3/18/2020 00:00
20200318,MO,13,253,,,,,,,,,0,,3/17/2020 19:15
20200318,MP,0,,,,,,,,,,0,,3/18/2020 03:30
20200318,MS,34,479,,,,,,,,,,,3/18/2020 00:00
20200318,MT,10,499,,,,,,,,,,,3/18/2020 10:15
20200318,NC,63,"1,787",,,,,,,,,0,,3/18/2020 10:44
20200318,ND,6,268,,,,,,,,,0,,3/18/2020 00:00
20200318,NE,24,206,,,,,,,,,,,3/18/2020 00:00
20200318,NH,26,513,208,,,,,,,,,,3/17/2020 09:00
20200318,NJ,427,190,21,,,,,,,,5,,3/17/2020 13:00
20200318,NM,28,"2,326",,,,,,,,,,,3/18/2020 00:00
20200318,NV,55,168,,,,,,,,,1,,3/17/2020 15:00
20200318,NY,"2,382","12,215",,416,,,,,,,12,,3/18/2020 15:05
20200318,OH,88,140,,,,,,,,,,,3/18/2020 15:00
20200318,OK,29,378,110,,,,,,,,,,3/18/2020 08:00
20200318,OR,75,"1,118",361,,,,,,,,3,,3/17/2020 12:00
20200318,PA,133,"1,187",,,,,,,,,1,,3/18/2020 12:00
20200318,PR,5,31,21,,,,,,,,,,3/17/2020 22:00
20200318,RI,33,540,334,,,,,,,,,,3/18/2020 00:00
20200318,SC,60,583,,,,,,,,,1,,3/18/2020 16:00
20200318,SD,11,551,350,,,,,,,,1,,3/18/2020 00:00
20200318,TN,98,349,,,,,,,,,,,3/17/2020 15:00
20200318,TX,83,"1,824",,,,,,,,,2,,3/18/2020 13:00
20200318,UT,63,131,,,,,,,,,0,,3/18/2020 14:45
20200318,VA,77,"1,201",,,,,,,,,1,,3/18/2020 12:00
20200318,VI,2,,,,,,,,,,,,3/18/2020 00:00
20200318,VT,19,592,,,,,,,,,,,3/17/2020 14:00
20200318,WA,"1,414","31,842",,,,,,,,,82,,3/17/2020 18:15
20200318,WI,106,"1,577",,,,,,,,,,,3/17/2020 15:00
20200318,WV,1,122,14,,,,,,,,0,,3/17/2020 00:00
20200318,WY,15,178,,,,,,,,,,,3/18/2020 00:00
20200317,AK,3,334,,,,,,,,,0,,3/17/2020 00:01
20200317,AL,36,28,,,,,,,,,0,,3/17/2020 11:15
20200317,AR,22,197,41,,,,,,,,,,3/17/2020 00:00
20200317,AS,,,,,,,,,,,,,3/14/2020 00:00
20200317,AZ,20,142,66,,,,,,,,0,,3/17/2020 00:00
20200317,CA,483,"7,981",,,,,,,,,11,,3/16/2020 21:00
20200317,CO,160,"1,056",,,,,,,,,1,,3/16/2020 17:00
20200317,CT,41,125,,,,,,,,,,,3/16/2020 17:00
20200317,DC,22,104,0,,,,,,,,,,3/16/2020 19:00
20200317,DE,16,36,,,,,,,,,,,3/16/2020 11:40
20200317,FL,186,940,872,,,,,,,,6,,3/17/2020 11:00
20200317,GA,146,,,,,,,,,,1,,3/17/2020 12:00
20200317,GU,5,41,,,,,,,,,,,3/17/2020 04:15
20200317,HI,10,,,,,,,,,,,,3/16/2020 18:00
20200317,IA,23,83,,,,,,,,,,,3/17/2020 00:00
20200317,ID,7,346,,,,,,,,,,,3/17/2020 11:45
20200317,IL,159,"1,340",,,,,,,,,1,,3/16/2020 00:00
20200317,IN,30,129,,,,,,,,,2,,3/16/2020 23:59
20200317,KS,15,382,,,,,,,,,1,,3/17/2020 13:00
20200317,KY,22,295,,,,,,,,,1,,3/16/2020 16:00
20200317,LA,137,286,,,,,,,,,4,,3/17/2020 10:30
20200317,MA,118,"1,633",,,,,,,,,,,3/16/2020 16:00
20200317,MD,57,94,,,,,,,,,,,3/17/2020 10:00
20200317,ME,32,"1,303",,,,,,,,,,,3/17/2020 12:00
20200317,MI,"2,393",626,,,,,,,,,,,3/17/2020 14:00
20200317,MN,60,"2,276",,,,,,,,,,,3/17/2020 00:00
20200317,MO,8,207,,,,,,,,,0,,3/16/2020 20:00
20200317,MP,0,,,,,,,,,,,,3/17/2020 01:30
20200317,MS,21,368,,,,,,,,,,,3/17/2020 00:00
20200317,MT,8,303,,,,,,,,,,,3/16/2020 21:22
20200317,NC,40,474,,,,,,,,,0,,3/17/2020 08:51
20200317,ND,3,220,0,,,,,,,,0,,3/17/2020 00:00
20200317,NE,21,206,,,,,,,,,,,3/17/2020 00:00
20200317,NH,17,355,195,,,,,,,,,,3/16/2020 09:00
20200317,NJ,267,163,55,,,,,,,,3,,3/17/2020 13:00
20200317,NM,23,"1,249",,,,,,,,,,,3/17/2020 00:00
20200317,NV,55,168,,,,,,,,,1,,3/17/2020 15:00
20200317,NY,"1,700","5,506",,325,,,,,,,7,,3/16/2020 15:00
20200317,OH,67,140,,,,,,,,,,,3/17/2020 15:00
20200317,OK,17,247,82,,,,,,,,,,3/17/2020 09:15
20200317,OR,47,689,184,,,,,,,,,,3/16/2020 13:51
20200317,PA,96,879,,,,,,,,,,,3/17/2020 12:45
20200317,PR,5,13,4,,,,,,,,,,3/17/2020 15:41
20200317,RI,23,403,149,,,,,,,,,,3/17/2020 00:00
20200317,SC,33,311,,,,,,,,,1,,3/17/2020 12:02
20200317,SD,11,551,35,,,,,,,,,,3/17/2020 00:00
20200317,TN,73,330,,,,,,,,,,,3/17/2020 15:00
20200317,TX,64,"1,204",,,,,,,,,1,,3/17/2020 13:00
20200317,UT,51,131,,,,,,,,,0,,3/17/2020 14:45
20200317,VA,67,961,,,,,,,,,1,,3/17/2020 12:00
20200317,VI,2,,,,,,,,,,,,3/16/2020 00:01
20200317,VT,10,495,,,,,,,,,,,3/17/2020 13:00
20200317,WA,"1,240","27,368",,,,,,,,,78,,3/16/2020 18:45
20200317,WI,72,"1,038",,,,,,,,,,,3/17/2020 15:00
20200317,WV,0,80,4,,,,,,,,0,,3/16/2020 00:00
20200317,WY,10,95,,,,,,,,,,,3/17/2020 00:00
20200316,AK,1,143,,,,,,,,,0,,3/16/2020 15:06
20200316,AL,28,28,40,,,,,,,,0,,3/16/2020 15:08
20200316,AR,22,132,14,,,,,,,,,,3/16/2020 15:08
20200316,AS,,,,,,,,,,,,,3/16/2020 15:54
20200316,AZ,18,125,63,,,,,,,,0,,3/16/2020 16:16
20200316,CA,335,"7,981",,,,,,,,,6,,3/16/2020 15:10
20200316,CO,131,627,,,,,,,,,1,,3/16/2020 15:35
20200316,CT,26,125,,,,,,,,,,,3/16/2020 15:36
20200316,DC,17,96,7,,,,,,,,,,3/16/2020 15:36
20200316,DE,8,36,32,,,,,,,,,,3/16/2020 15:37
20200316,FL,141,684,514,,,,,,,,4,,3/16/2020 16:13
20200316,GA,121,,,,,,,,,,1,,3/16/2020 15:19
20200316,GU,3,23,,,,,,,,,,,3/16/2020 15:58
20200316,HI,7,,,,,,,,,,,,3/16/2020 15:39
20200316,IA,22,83,,,,,,,,,,,3/16/2020 15:41
20200316,ID,5,265,,,,,,,,,,,3/16/2020 15:42
20200316,IL,93,932,,,,,,,,,,,3/16/2020 15:43
20200316,IN,24,115,,,,,,,,,1,,3/16/2020 15:44
20200316,KS,11,166,,,,,,,,,1,,3/16/2020 16:17
20200316,KY,21,234,,,,,,,,,1,,3/16/2020 15:45
20200316,LA,115,188,,,,,,,,,2,,3/16/2020 15:50
20200316,MA,97,"1,199",,,,,,,,,,,3/16/2020 15:48
20200316,MD,37,94,,,,,,,,,,,3/16/2020 15:49
20200316,ME,17,764,,,,,,,,,,,3/16/2020 15:51
20200316,MI,"1,933",272,30,,,,,,,,,,3/16/2020 15:52
20200316,MN,54,"1,839",,,,,,,,,,,3/16/2020 15:52
20200316,MO,6,164,,,,,,,,,0,,3/16/2020 15:52
20200316,MP,0,,,,,,,,,,,,3/16/2020 15:55
20200316,MS,12,277,,,,,,,,,,,3/16/2020 15:52
20200316,MT,7,198,,,,,,,,,,,3/16/2020 15:51
20200316,NC,33,296,151,,,,,,,,0,,3/16/2020 15:33
20200316,ND,1,123,0,,,,,,,,0,,3/16/2020 15:45
20200316,NE,18,170,,,,,,,,,,,3/16/2020 15:32
20200316,NH,13,271,95,,,,,,,,,,3/16/2020 15:12
20200316,NJ,178,120,20,,,,,,,,2,,3/16/2020 15:08
20200316,NM,17,566,,,,,,,,,,,3/16/2020 15:11
20200316,NV,45,168,,,,,,,,,1,,3/16/2020 15:16
20200316,NY,950,"4,543",,,,,,,,,7,,3/16/2020 16:22
20200316,OH,50,140,361,,,,,,,,,,3/16/2020 15:36
20200316,OK,10,174,29,,,,,,,,,,3/16/2020 15:37
20200316,OR,39,579,182,,,,,,,,,,3/16/2020 15:38
20200316,PA,76,670,,,,,,,,,,,3/16/2020 15:28
20200316,PR,5,9,,,,,,,,,,,3/16/2020 15:44
20200316,RI,21,308,149,,,,,,,,,,3/16/2020 15:40
20200316,SC,28,235,,,,,,,,,1,,3/16/2020 15:24
20200316,SD,10,494,0,,,,,,,,,,3/16/2020 15:40
20200316,TN,52,270,,,,,,,,,,,3/16/2020 15:23
20200316,TX,57,,,,,,,,,,,,3/16/2020 15:21
20200316,UT,39,131,,,,,,,,,0,,3/16/2020 15:17
20200316,VA,51,438,,,,,,,,,1,,3/16/2020 16:09
20200316,VI,1,,,,,,,,,,,,3/16/2020 15:58
20200316,VT,8,421,,,,,,,,,,,3/16/2020 15:25
20200316,WA,"1,067","22,980",,,,,,,,,69,,3/16/2020 15:10
20200316,WI,47,504,,,,,,,,,,,3/16/2020 15:06
20200316,WV,0,80,4,,,,,,,,0,,3/16/2020 15:53
20200316,WY,3,,,,,,,,,,,,3/16/2020 15:04
20200315,AK,1,143,,,,,,,,,0,,3/13/2020 16:30
20200315,AL,12,28,46,,,,,,,,0,,3/15/2020 14:12
20200315,AR,16,103,30,,,,,,,,,,3/15/2020 00:00
20200315,AZ,12,121,50,,,,,,,,0,,3/15/2020 12:01
20200315,CA,293,916,,,,,,,,,5,,3/14/2020 11:00
20200315,CO,131,627,,,,,,,,,1,,3/15/2020 15:45
20200315,CT,20,125,,,,,,,,,,,3/14/2020 17:00
20200315,DC,16,79,20,,,,,,,,,,3/14/2020 19:30
20200315,DE,6,36,32,,,,,,,,,,3/14/2020 13:00
20200315,FL,116,678,454,,,,,,,,4,,3/15/2020 01:45
20200315,GA,99,,,,,,,,,,1,,3/15/2020 11:43
20200315,HI,2,,,,,,,,,,,,3/13/2020 00:00
20200315,IA,18,83,,,,,,,,,,,3/14/2020 00:00
20200315,ID,5,174,,,,,,,,,,,3/13/2020 22:45
20200315,IL,64,449,195,,,,,,,,,,3/14/2020 00:00
20200315,IN,19,102,,,,,,,,,0,,3/15/2020 00:59
20200315,KS,8,135,,,,,,,,,1,,3/14/2020 13:00
20200315,KY,16,139,,,,,,,,,,,3/14/2020 16:00
20200315,LA,90,156,,,,,,,,,2,,3/15/2020 11:30
20200315,MA,64,584,,,,,,,,,,,3/14/2020 16:00
20200315,MD,31,94,,,,,,,,,,,3/15/2020 00:00
20200315,ME,3,91,17,,,,,,,,,,3/13/2020 14:00
20200315,MI,"1,480",205,26,,,,,,,,,,3/14/2020 00:00
20200315,MN,35,"1,387",,,,,,,,,,,3/15/2020 00:00
20200315,MO,5,122,,,,,,,,,0,,3/14/2020 22:00
20200315,MS,10,84,,,,,,,,,,,3/14/2020 00:00
20200315,MT,7,103,57,,,,,,,,,,3/14/2020 17:52
20200315,NC,32,227,151,,,,,,,,,,3/15/2020 10:30
20200315,ND,1,95,4,,,,,,,,0,,3/15/2020 12:00
20200315,NE,17,80,33,,,,,,,,,,3/15/2020 00:00
20200315,NH,13,271,95,,,,,,,,,,3/15/2020 09:00
20200315,NJ,98,120,34,,,,,,,,2,,3/15/2020 13:00
20200315,NM,13,482,,,,,,,,,,,3/13/2020 13:00
20200315,NV,21,168,164,,,,,,,,,,3/14/2020 17:05
20200315,NY,729,"4,543",,,,,,,,,3,,3/15/2020 00:00
20200315,OH,36,139,350,,,,,,,,,,3/15/2020 14:00
20200315,OK,9,118,12,,,,,,,,,,3/15/2020 12:15
20200315,OR,36,420,225,,,,,,,,,,3/14/2020 14:00
20200315,PA,63,205,183,,,,,,,,,,3/15/2020 12:00
20200315,RI,20,271,57,,,,,,,,,,3/15/2020 00:00
20200315,SC,19,154,,,,,,,,,,,3/14/2020 16:18
20200315,SD,9,327,6,,,,,,,,,,3/15/2020 00:00
20200315,TN,39,157,,,,,,,,,,,3/15/2020 15:00
20200315,TX,56,,,,,,,,,,,,3/15/2020 13:00
20200315,UT,28,131,,,,,,,,,0,,3/15/2020 14:45
20200315,VA,45,363,,,,,,,,,1,,3/15/2020 14:15
20200315,VT,4,348,,,,,,,,,,,3/15/2020 13:00
20200315,WA,939,"18,372",,,,,,,,,57,,3/14/2020 11:45
20200315,WI,33,313,,,,,,,,,,,3/14/2020 15:00
20200315,WV,0,38,1,,,,,,,,0,,3/14/2020 00:00
20200315,WY,3,,,,,,,,,,,,3/14/2020 00:00
20200314,AK,1,143,,,,,,,,,0,,3/13/2020 16:30
20200314,AL,6,22,46,,,,,,,,,,3/13/2020 00:00
20200314,AR,12,65,26,,,,,,,,,,3/13/2020 00:00
20200314,AZ,12,121,50,,,,,,,,0,,3/14/2020 12:01
20200314,CA,252,916,,,,,,,,,5,,3/13/2020 11:00
20200314,CO,101,610,,,,,,,,,1,,3/14/2020 14:00
20200314,CT,11,125,,,,,,,,,,,3/13/2020 16:00
20200314,DC,10,49,10,,,,,,,,,,3/13/2020 19:00
20200314,DE,6,36,32,,,,,,,,,,3/14/2020 13:00
20200314,FL,77,478,221,,,,,,,,3,,3/14/2020 00:54
20200314,GA,66,,,,,,,,,,1,,3/14/2020 12:00
20200314,HI,2,,,,,,,,,,,,3/13/2020 00:00
20200314,IA,17,83,,,,,,,,,,,3/13/2020 00:00
20200314,ID,2,174,,,,,,,,,,,3/13/2020 22:45
20200314,IL,46,316,82,,,,,,,,,,3/13/2020 00:00
20200314,IN,15,74,,,,,,,,,0,,3/13/2020 23:59
20200314,KS,6,93,,,,,,,,,1,,3/13/2020 11:00
20200314,KY,14,139,,,,,,,,,,,3/13/2020 17:00
20200314,LA,51,109,,,,,,,,,,,3/14/2020 12:15
20200314,MA,38,,,,,,,,,,,,3/14/2020 16:00
20200314,MD,26,94,,,,,,,,,,,3/14/2020 00:00
20200314,ME,3,91,17,,,,,,,,,,3/13/2020 14:00
20200314,MI,"1,196",205,26,,,,,,,,,,3/13/2020 00:00
20200314,MN,21,847,,,,,,,,,,,3/14/2020 00:00
20200314,MO,4,90,,,,,,,,,0,,3/13/2020 18:10
20200314,MS,6,84,,,,,,,,,,,3/13/2020 18:35
20200314,MT,5,103,,,,,,,,,,,3/13/2020 19:00
20200314,NC,23,137,,,,,,,,,,,3/14/2020 12:00
20200314,ND,1,54,14,,,,,,,,0,,3/13/2020 13:00
20200314,NE,14,80,33,,,,,,,,,,3/13/2020 00:00
20200314,NH,7,212,31,,,,,,,,,,3/14/2020 09:00
20200314,NJ,50,97,80,,,,,,,,1,,3/13/2020 14:00
20200314,NM,10,237,,,,,,,,,,,3/13/2020 00:00
20200314,NV,20,168,,,,,,,,,,,3/14/2020 12:33
20200314,NY,524,"2,779",,,,,,,,,,,3/14/2020 12:30
20200314,OH,13,50,159,,,,,,,,,,3/13/2020 14:00
20200314,OK,4,36,37,,,,,,,,,,3/13/2020 22:30
20200314,OR,30,337,157,,,,,,,,,,3/13/2020 13:00
20200314,PA,47,205,150,,,,,,,,,,3/14/2020 14:00
20200314,RI,20,198,57,,,,,,,,,,3/14/2020 00:00
20200314,SC,13,110,,,,,,,,,,,3/13/2020 17:47
20200314,SD,9,182,3,,,,,,,,,,3/14/2020 00:00
20200314,TN,32,130,,,,,,,,,,,3/14/2020 15:00
20200314,TX,51,,,,,,,,,,,,3/14/2020 13:00
20200314,UT,6,131,,,,,,,,,,,3/13/2020 15:00
20200314,VA,30,117,,,,,,,,,,,3/13/2020 11:00
20200314,VT,4,227,,,,,,,,,,,3/14/2020 13:00
20200314,WA,806,"16,783",,,,,,,,,51,,3/13/2020 17:00
20200314,WI,19,169,,,,,,,,,,,3/13/2020 15:00
20200314,WV,0,26,5,,,,,,,,,,3/13/2020 00:00
20200314,WY,2,,,,,,,,,,,,3/13/2020 00:00
20200313,AK,1,59,,,,,,,,,0,,3/13/2020 00:00
20200313,AL,1,11,,,,,,,,,,,3/13/2020 00:00
20200313,AR,9,30,22,,,,,,,,,,3/13/2020 00:00
20200313,AZ,9,94,40,,,,,,,,0,,3/13/2020 12:01
20200313,CA,202,916,,,,,,,,,4,,03-12-20 10:00
20200313,CO,72,524,,,,,,,,,,,3/13/2020 14:00
20200313,CT,6,99,,,,,,,,,,,03-12-20 19:00
20200313,DC,10,20,,,,,,,,,,,03-11-20 17:45
20200313,DE,4,30,10,,,,,,,,,,03-12-20 16:00
20200313,FL,50,478,221,,,,,,,,2,,3/13/2020 13:53
20200313,GA,42,,,,,,,,,,1,,3/13/2020 00:00
20200313,HI,2,,,,,,,,,,,,03-12-20 00:00
20200313,IA,16,83,29,,,,,,,,,,03-12-20 00:00
20200313,ID,0,131,,,,,,,,,,,3/13/2020 08:00
20200313,IL,32,294,92,,,,,,,,,,03-12-20 00:00
20200313,IN,12,61,,,,,,,,,,,03-12-20 23:59
20200313,KS,6,93,,,,,,,,,,,3/13/2020 11:00
20200313,KY,11,107,,,,,,,,,,,03-12-20 20:30
20200313,LA,36,37,,,,,,,,,,,3/13/2020 16:00
20200313,MA,23,,,,,,,,,,,,3/13/2020 16:00
20200313,MD,17,94,,,,,,,,,,,3/13/2020 00:00
20200313,ME,3,91,17,,,,,,,,,,3/13/2020 14:00
20200313,MI,945,133,26,,,,,,,,,,3/13/2020 00:00
20200313,MN,14,541,,,,,,,,,,,3/13/2020 00:00
20200313,MO,2,71,,,,,,,,,,,03-12-20 17:45
20200313,MS,4,41,,,,,,,,,,,03-12-20 00:00
20200313,MT,1,55,,,,,,,,,,,03-12-20 19:00
20200313,NC,15,86,,,,,,,,,,,3/13/2020 08:45
20200313,ND,1,39,12,,,,,,,,0,,3/13/2020 13:00
20200313,NE,13,80,33,,,,,,,,,,3/13/2020 00:00
20200313,NH,6,94,21,,,,,,,,,,03-12-20 09:00
20200313,NJ,50,97,80,,,,,,,,1,,3/13/2020 14:00
20200313,NM,10,190,,,,,,,,,,,03-12-20 00:00
20200313,NV,11,168,,,,,,,,,,,03-12-20 21:27
20200313,NY,421,"2,779",,,,,,,,,,,03-12-20 16:00
20200313,OH,13,50,159,,,,,,,,,,3/13/2020 15:00
20200313,OK,3,36,37,,,,,,,,,,3/13/2020 00:00
20200313,OR,30,337,157,,,,,,,,,,3/13/2020 13:00
20200313,PA,41,140,130,,,,,,,,,,3/13/2020 15:30
20200313,RI,14,142,29,,,,,,,,,,3/13/2020 00:00
20200313,SC,12,75,,,,,,,,,,,03-12-20 16:05
20200313,SD,9,73,11,,,,,,,,,,3/13/2020 00:00
20200313,TN,26,116,,,,,,,,,,,3/13/2020 00:00
20200313,TX,39,,,,,,,,,,,,3/13/2020 00:00
20200313,UT,6,131,,,,,,,,,,,3/13/2020 15:00
20200313,VA,30,117,,,,,,,,,,,3/13/2020 00:00
20200313,VT,2,142,,,,,,,,,,,3/13/2020 13:00
20200313,WA,702,"14,598",,,,,,,,,47,,03-12-20 18:00
20200313,WI,19,169,,,,,,,,,,,3/13/2020 15:00
20200313,WV,0,17,4,,,,,,,,,,3/13/2020 00:00
20200313,WY,1,,,,,,,,,,,,03-12-20 00:00
20200312,AK,0,46,14,,,,,,,,0,,03-11-20 16:30
20200312,AL,0,10,,,,,,,,,,,03-09-20 00:00
20200312,AR,6,24,20,,,,,,,,,,03-11-20 00:00
20200312,AZ,9,82,24,,,,,,,,,,03-12-20 12:00
20200312,CA,202,916,,,,,,,,,4,,03-12-20 10:00
20200312,CO,45,298,,,,,,,,,,,03-12-20 17:00
20200312,CT,6,89,,,,,,,,,,,03-12-20 15:00
20200312,DC,10,20,,,,,,,,,,,03-11-20 17:45
20200312,DE,4,23,14,,,,,,,,,,03-12-20 11:30
20200312,FL,32,301,147,,,,,,,,2,,03-12-20 09:07
20200312,GA,31,,,,,,,,,,,,03-11-20 20:00
20200312,HI,2,,,,,,,,,,,,03-11-20 00:00
20200312,IA,14,67,24,,,,,,,,,,03-11-20 00:00
20200312,ID,0,93,,,,,,,,,,,03-12-20 09:45
20200312,IL,25,266,76,,,,,,,,,,03-11-20 00:00
20200312,IN,12,52,,,,,,,,,,,03-11-20 11:59
20200312,KS,4,41,,,,,,,,,,,03-12-20 00:00
20200312,KY,8,56,,,,,,,,,,,03-11-20 17:10
20200312,LA,14,37,,,,,,,,,,,03-12-20 10:30
20200312,MA,8,,,,,,,,,,,,03-11-20 00:00
20200312,MD,12,94,,,,,,,,,,,03-12-20 00:00
20200312,ME,1,65,20,,,,,,,,,,03-12-20 13:00
20200312,MI,702,91,27,,,,,,,,,,03-11-20 19:00
20200312,MN,9,307,,,,,,,,,,,03-12-20 00:00
20200312,MO,1,64,,,,,,,,,,,03-11-20 00:00
20200312,MS,1,41,,,,,,,,,,,03-11-20 13:20
20200312,MT,1,34,,,,,,,,,,,03-11-20 19:00
20200312,NC,12,60,,,,,,,,,,,03-12-20 08:00
20200312,ND,1,12,14,,,,,,,,,,03-11-20 00:00
20200312,NE,10,80,33,,,,,,,,,,03-12-20 00:00
20200312,NH,6,94,21,,,,,,,,,,03-12-20 09:00
20200312,NJ,30,74,20,,,,,,,,1,,03-11-20 12:00
20200312,NM,5,155,,,,,,,,,,,03-12-20 00:00
20200312,NV,7,168,,,,,,,,,,,03-10-20 16:00
20200312,NY,216,92,,,,,,,,,,,03-11-20 16:00
20200312,OH,5,30,52,,,,,,,,,,03-12-20 14:00
20200312,OK,3,36,4,,,,,,,,,,03-11-20 00:00
20200312,OR,19,286,62,,,,,,,,,,03-11-20 13:00
20200312,PA,22,116,81,,,,,,,,,,03-12-20 13:45
20200312,RI,5,94,8,,,,,,,,,,03-12-20 00:00
20200312,SC,10,48,,,,,,,,,,,03-11-20 17:12
20200312,SD,8,27,11,,,,,,,,,,03-11-20 00:00
20200312,TN,18,79,,,,,,,,,,,03-12-20 15:00
20200312,TX,23,,,,,,,,,,,,03-12-20 11:00
20200312,UT,4,131,,,,,,,,,,,03-11-20 00:00
20200312,VA,17,117,,,,,,,,,,,03-12-20 12:00
20200312,VT,2,97,,,,,,,,,,,03-11-20 13:00
20200312,WA,551,"10,571",,,,,,,,,44,,03-11-20 17:25
20200312,WI,8,84,,,,,,,,,,,03-12-20 15:30
20200312,WV,0,7,1,,,,,,,,,,03-12-20 00:00
20200312,WY,1,,,,,,,,,,,,03-11-20 00:00
20200311,AK,0,46,14,,,,,,,,0,,
20200311,AL,0,10,,,,,,,,,,,
20200311,AR,0,12,14,,,,,,,,,,
20200311,AZ,9,59,32,,,,,,,,,,
20200311,CA,157,916,,,,,,,,,,,
20200311,CO,28,251,,,,,,,,,,,
20200311,CT,3,71,,,,,,,,,,,
20200311,DC,5,20,15,,,,,,,,,,
20200311,DE,1,17,2,,,,,,,,,,
20200311,FL,28,301,147,,,,,,,,2,,
20200311,GA,22,,,,,,,,,,,,
20200311,HI,2,,,,,,,,,,,,
20200311,IA,13,46,27,,,,,,,,,,
20200311,ID,0,67,,,,,,,,,,,
20200311,IL,19,244,63,,,,,,,,,,
20200311,IN,10,33,,,,,,,,,,,
20200311,KS,1,41,,,,,,,,,,,
20200311,KY,8,46,,,,,,,,,,,
20200311,LA,6,37,,,,,,,,,,,
20200311,MD,9,94,,,,,,,,,,,
20200311,ME,0,42,5,,,,,,,,,,
20200311,MI,497,57,18,,,,,,,,,,
20200311,MN,5,217,,,,,,,,,,,
20200311,MO,1,,,,,,,,,,,,
20200311,MS,0,20,,,,,,,,,,,
20200311,MT,0,21,,,,,,,,,,,
20200311,NC,7,,,,,,,,,,,,
20200311,ND,0,7,6,,,,,,,,,,
20200311,NE,5,47,16,,,,,,,,,,
20200311,NH,4,38,5,,,,,,,,,,
20200311,NJ,24,57,20,,,,,,,,1,,
20200311,NM,3,87,,,,,,,,,,,
20200311,NV,5,168,,,,,,,,,,,
20200311,NY,216,92,,,,,,,,,,,
20200311,OH,4,21,24,,,,,,,,,,
20200311,OK,2,15,11,,,,,,,,,,
20200311,OR,19,286,62,,,,,,,,,,
20200311,PA,16,88,54,,,,,,,,,,
20200311,RI,5,94,24,,,,,,,,,,
20200311,SC,9,32,,,,,,,,,,,
20200311,SD,5,13,2,,,,,,,,,,
20200311,TN,7,50,,,,,,,,,,,
20200311,TX,21,,,,,,,,,,,,
20200311,UT,2,,,,,,,,,,,,
20200311,VA,9,60,,,,,,,,,,,
20200311,VT,1,62,,,,,,,,,,,
20200311,WA,481,"6,977",,,,,,,,,40,,
20200311,WI,3,43,,,,,,,,,,,
20200311,WV,0,3,2,,,,,,,,,,
20200311,WY,0,,,,,,,,,,,,
20200310,AK,0,23,9,,,,,,,,0,,
20200310,AL,0,0,0,,,,,,,,,,
20200310,AR,0,12,3,,,,,,,,,,
20200310,AZ,6,51,27,,,,,,,,,,
20200310,CA,133,690,,,,,,,,,,,
20200310,CO,12,142,1,,,,,,,,,,
20200310,CT,2,54,,,,,,,,,,,
20200310,DC,5,17,2,,,,,,,,,,
20200310,DE,0,17,3,,,,,,,,,,
20200310,FL,19,222,155,,,,,,,,,,
20200310,GA,17,,,,,,,,,,,,
20200310,HI,2,,,,,,,,,,,,
20200310,IA,8,32,11,,,,,,,,,,
20200310,ID,0,41,,,,,,,,,,,
20200310,IL,19,244,63,,,,,,,,,,
20200310,IN,6,30,,,,,,,,,,,
20200310,KS,1,17,21,,,,,,,,,,
20200310,KY,6,28,,,,,,,,,,,
20200310,LA,1,11,,,,,,,,,,,
20200310,MD,6,89,,,,,,,,,,,
20200310,ME,0,20,5,,,,,,,,,,
20200310,MI,358,39,24,,,,,,,,,,
20200310,MN,3,132,,,,,,,,,,,
20200310,MO,1,,,,,,,,,,,,
20200310,MS,0,,,,,,,,,,,,
20200310,MT,0,15,,,,,,,,,,,
