Entity,Code,Date,DailyChangeInTotalTestsPerK
Switzerland,CHE,05-Feb-20,0.002
Switzerland,CHE,06-Feb-20,0.001
Switzerland,CHE,07-Feb-20,0.001
Switzerland,CHE,08-Feb-20,0.001
Switzerland,CHE,09-Feb-20,0.001
Switzerland,CHE,10-Feb-20,0.001
Switzerland,CHE,11-Feb-20,0.002
Switzerland,CHE,12-Feb-20,0.002
Switzerland,CHE,13-Feb-20,0.002
Switzerland,CHE,14-Feb-20,0.001
Switzerland,CHE,15-Feb-20,0.001
Switzerland,CHE,16-Feb-20,0.001
Switzerland,CHE,18-Feb-20,0.001
Switzerland,CHE,19-Feb-20,0.001
Switzerland,CHE,20-Feb-20,0.001
Switzerland,CHE,21-Feb-20,0.001
Switzerland,CHE,24-Feb-20,0.002
Switzerland,CHE,25-Feb-20,0.01
Switzerland,CHE,26-Feb-20,0.019
Switzerland,CHE,27-Feb-20,0.026
Switzerland,CHE,28-Feb-20,0.034
Switzerland,CHE,29-Feb-20,0.077
Switzerland,CHE,01-Mar-20,0.042
Switzerland,CHE,02-Mar-20,0.047
Switzerland,CHE,03-Mar-20,0.069
Switzerland,CHE,04-Mar-20,0.084
Switzerland,CHE,05-Mar-20,0.077
Switzerland,CHE,06-Mar-20,0.112
Switzerland,CHE,07-Mar-20,0.084
Switzerland,CHE,08-Mar-20,0.085
Switzerland,CHE,09-Mar-20,0.182
Switzerland,CHE,10-Mar-20,0.243
Switzerland,CHE,11-Mar-20,0.301
Switzerland,CHE,12-Mar-20,0.532
Switzerland,CHE,13-Mar-20,0.533
Switzerland,CHE,14-Mar-20,0.574
Switzerland,CHE,15-Mar-20,0.322
Switzerland,CHE,16-Mar-20,0.599
Switzerland,CHE,17-Mar-20,1.033
Switzerland,CHE,18-Mar-20,1.181
Switzerland,CHE,19-Mar-20,1.103
Switzerland,CHE,20-Mar-20,0.938
Switzerland,CHE,21-Mar-20,0.718
Switzerland,CHE,22-Mar-20,0.419
Switzerland,CHE,23-Mar-20,0.703
Switzerland,CHE,24-Mar-20,0.672
Switzerland,CHE,25-Mar-20,0.851
Switzerland,CHE,26-Mar-20,0.955
Switzerland,CHE,27-Mar-20,0.82
Switzerland,CHE,28-Mar-20,0.668
Switzerland,CHE,29-Mar-20,0.393
Switzerland,CHE,30-Mar-20,0.484
Switzerland,CHE,31-Mar-20,0.781
Switzerland,CHE,01-Apr-20,0.781
Switzerland,CHE,02-Apr-20,0.825
Switzerland,CHE,03-Apr-20,0.756
Switzerland,CHE,04-Apr-20,0.621
Switzerland,CHE,05-Apr-20,0.426
Switzerland,CHE,06-Apr-20,0.458
Switzerland,CHE,07-Apr-20,0.753
Switzerland,CHE,08-Apr-20,0.778
Switzerland,CHE,09-Apr-20,0.707
Switzerland,CHE,10-Apr-20,0.487
Switzerland,CHE,11-Apr-20,0.332
Switzerland,CHE,12-Apr-20,0.281
Switzerland,CHE,13-Apr-20,0.256
Switzerland,CHE,14-Apr-20,0.48
Switzerland,CHE,15-Apr-20,0.637
Switzerland,CHE,16-Apr-20,0.592
Switzerland,CHE,17-Apr-20,0.537
Switzerland,CHE,18-Apr-20,0.441
Switzerland,CHE,19-Apr-20,0.264
Switzerland,CHE,20-Apr-20,0.379
Switzerland,CHE,21-Apr-20,0.567
Switzerland,CHE,22-Apr-20,0.543
Switzerland,CHE,23-Apr-20,0.525
Switzerland,CHE,24-Apr-20,0.56
Switzerland,CHE,25-Apr-20,0.477
Switzerland,CHE,26-Apr-20,0.278
Switzerland,CHE,27-Apr-20,0.423
Switzerland,CHE,28-Apr-20,0.613
Taiwan,TWN,07-Mar-20,0.013
Taiwan,TWN,08-Mar-20,0.013
Taiwan,TWN,09-Mar-20,0.02
Taiwan,TWN,10-Mar-20,0.014
Taiwan,TWN,11-Mar-20,0.019
Taiwan,TWN,12-Mar-20,0.028
Taiwan,TWN,13-Mar-20,0.019
Taiwan,TWN,14-Mar-20,0.016
Taiwan,TWN,15-Mar-20,0.013
Taiwan,TWN,16-Mar-20,0.03
Taiwan,TWN,17-Mar-20,0.037
Taiwan,TWN,18-Mar-20,0.05
Taiwan,TWN,19-Mar-20,0.057
Taiwan,TWN,20-Mar-20,0.057
Taiwan,TWN,21-Mar-20,0.045
Taiwan,TWN,22-Mar-20,0.034
Taiwan,TWN,23-Mar-20,0.048
Taiwan,TWN,24-Mar-20,0.038
Taiwan,TWN,25-Mar-20,0.037
Taiwan,TWN,26-Mar-20,0.041
Taiwan,TWN,27-Mar-20,0.037
Taiwan,TWN,28-Mar-20,0.022
Taiwan,TWN,29-Mar-20,0.036
Taiwan,TWN,30-Mar-20,0.043
Taiwan,TWN,31-Mar-20,0.039
Taiwan,TWN,01-Apr-20,0.042
Taiwan,TWN,02-Apr-20,0.035
Taiwan,TWN,03-Apr-20,0.037
Taiwan,TWN,04-Apr-20,0.036
Taiwan,TWN,05-Apr-20,0.038
Taiwan,TWN,06-Apr-20,0.075
Taiwan,TWN,07-Apr-20,0.071
Taiwan,TWN,08-Apr-20,0.068
Taiwan,TWN,09-Apr-20,0.066
Taiwan,TWN,10-Apr-20,0.066
Taiwan,TWN,11-Apr-20,0.046
Taiwan,TWN,12-Apr-20,0.028
Taiwan,TWN,13-Apr-20,0.056
Taiwan,TWN,14-Apr-20,0.05
Taiwan,TWN,15-Apr-20,0.04
Taiwan,TWN,16-Apr-20,0.038
Taiwan,TWN,17-Apr-20,0.035
Taiwan,TWN,18-Apr-20,0.024
Taiwan,TWN,19-Apr-20,0.026
Taiwan,TWN,20-Apr-20,0.077
Taiwan,TWN,21-Apr-20,0.058
Taiwan,TWN,22-Apr-20,0.048
Taiwan,TWN,23-Apr-20,0.043
Taiwan,TWN,24-Apr-20,0.034
Taiwan,TWN,25-Apr-20,0.026
Taiwan,TWN,26-Apr-20,0.021
Taiwan,TWN,27-Apr-20,0.031
Taiwan,TWN,28-Apr-20,0.029
Taiwan,TWN,29-Apr-20,0.02
Taiwan,TWN,30-Apr-20,0.021
Thailand,THA,04-Mar-20,0.003
Thailand,THA,05-Mar-20,0.002
Thailand,THA,06-Mar-20,0.003
Thailand,THA,07-Mar-20,0.002
Thailand,THA,08-Mar-20,0.002
Thailand,THA,09-Mar-20,0.002
Thailand,THA,10-Mar-20,0.002
Thailand,THA,11-Mar-20,0.006
Thailand,THA,12-Mar-20,0.004
Thailand,THA,13-Mar-20,0.003
Thailand,THA,16-Mar-20,0.007
Thailand,THA,19-Mar-20,0.008
Thailand,THA,20-Mar-20,0.013
Thailand,THA,21-Mar-20,0.01
Thailand,THA,22-Mar-20,0.008
Thailand,THA,23-Mar-20,0.013
Thailand,THA,24-Mar-20,0.017
Thailand,THA,25-Mar-20,0.014
Thailand,THA,26-Mar-20,0.018
Thailand,THA,27-Mar-20,0.017
Thailand,THA,28-Mar-20,0.01
Thailand,THA,29-Mar-20,0.009
Thailand,THA,30-Mar-20,0.013
Thailand,THA,31-Mar-20,0.02
Thailand,THA,01-Apr-20,0.013
Thailand,THA,02-Apr-20,0.021
Thailand,THA,03-Apr-20,0.017
Thailand,THA,04-Apr-20,0.012
Thailand,THA,05-Apr-20,0.009
Thailand,THA,06-Apr-20,0.011
Thailand,THA,07-Apr-20,0.017
Thailand,THA,08-Apr-20,0.024
Thailand,THA,09-Apr-20,0.026
Thailand,THA,10-Apr-20,0.021
Thailand,THA,11-Apr-20,0.012
Thailand,THA,12-Apr-20,0.014
Thailand,THA,13-Apr-20,0.014
Thailand,THA,14-Apr-20,0.01
Thailand,THA,15-Apr-20,0.015
Thailand,THA,16-Apr-20,0.014
Thailand,THA,20-Apr-20,0.019
Thailand,THA,21-Apr-20,0.026
Thailand,THA,26-Apr-20,0.022
Thailand,THA,27-Apr-20,0.032
Thailand,THA,28-Apr-20,0.035
Thailand,THA,29-Apr-20,0.059
Thailand,THA,30-Apr-20,0.062
Thailand,THA,01-May-20,0.06
Tunisia,TUN,11-Mar-20,0.006
Tunisia,TUN,12-Mar-20,0.004
Tunisia,TUN,13-Mar-20,0.006
Tunisia,TUN,14-Mar-20,0.003
Tunisia,TUN,15-Mar-20,0.006
Tunisia,TUN,16-Mar-20,0.006
Tunisia,TUN,17-Mar-20,0.006
Tunisia,TUN,18-Mar-20,0.007
Tunisia,TUN,19-Mar-20,0.007
Tunisia,TUN,20-Mar-20,0.011
Tunisia,TUN,21-Mar-20,0.011
Tunisia,TUN,22-Mar-20,0.011
Tunisia,TUN,23-Mar-20,0.012
Tunisia,TUN,24-Mar-20,0.019
Tunisia,TUN,25-Mar-20,0.026
Tunisia,TUN,26-Mar-20,0.024
Tunisia,TUN,27-Mar-20,0.061
Tunisia,TUN,28-Mar-20,0.045
Tunisia,TUN,29-Mar-20,0.038
Tunisia,TUN,30-Mar-20,0.037
Tunisia,TUN,31-Mar-20,0.047
Tunisia,TUN,01-Apr-20,0.057
Tunisia,TUN,02-Apr-20,0.051
Tunisia,TUN,03-Apr-20,0.063
Tunisia,TUN,04-Apr-20,0.056
Tunisia,TUN,05-Apr-20,0.049
Tunisia,TUN,06-Apr-20,0.046
Tunisia,TUN,07-Apr-20,0.051
Tunisia,TUN,08-Apr-20,0.059
Tunisia,TUN,09-Apr-20,0.048
Tunisia,TUN,10-Apr-20,0.05
Tunisia,TUN,11-Apr-20,0.048
Tunisia,TUN,12-Apr-20,0.05
Tunisia,TUN,13-Apr-20,0.05
Tunisia,TUN,14-Apr-20,0.061
Tunisia,TUN,15-Apr-20,0.067
Tunisia,TUN,16-Apr-20,0.06
Tunisia,TUN,17-Apr-20,0.059
Tunisia,TUN,18-Apr-20,0.065
Tunisia,TUN,19-Apr-20,0.102
Tunisia,TUN,20-Apr-20,0.074
Tunisia,TUN,21-Apr-20,0.036
Tunisia,TUN,22-Apr-20,0.047
Tunisia,TUN,23-Apr-20,0.037
Tunisia,TUN,24-Apr-20,0.047
Tunisia,TUN,25-Apr-20,0.035
Tunisia,TUN,26-Apr-20,0.022
Tunisia,TUN,27-Apr-20,0.034
Tunisia,TUN,28-Apr-20,0.049
Tunisia,TUN,29-Apr-20,0.076
Turkey,TUR,19-Mar-20,0.023
Turkey,TUR,20-Mar-20,0.043
Turkey,TUR,21-Mar-20,0.035
Turkey,TUR,22-Mar-20,0.021
Turkey,TUR,23-Mar-20,0.044
Turkey,TUR,24-Mar-20,0.047
Turkey,TUR,25-Mar-20,0.06
Turkey,TUR,26-Mar-20,0.086
Turkey,TUR,27-Mar-20,0.089
Turkey,TUR,28-Mar-20,0.091
Turkey,TUR,29-Mar-20,0.118
Turkey,TUR,30-Mar-20,0.137
Turkey,TUR,31-Mar-20,0.183
Turkey,TUR,01-Apr-20,0.171
Turkey,TUR,02-Apr-20,0.222
Turkey,TUR,03-Apr-20,0.192
Turkey,TUR,04-Apr-20,0.233
Turkey,TUR,05-Apr-20,0.238
Turkey,TUR,06-Apr-20,0.254
Turkey,TUR,07-Apr-20,0.309
Turkey,TUR,08-Apr-20,0.224
Turkey,TUR,09-Apr-20,0.339
Turkey,TUR,10-Apr-20,0.366
Turkey,TUR,11-Apr-20,0.393
Turkey,TUR,12-Apr-20,0.424
Turkey,TUR,13-Apr-20,0.409
Turkey,TUR,14-Apr-20,0.392
Turkey,TUR,15-Apr-20,0.404
Turkey,TUR,16-Apr-20,0.479
Turkey,TUR,17-Apr-20,0.477
Turkey,TUR,18-Apr-20,0.48
Turkey,TUR,19-Apr-20,0.419
Turkey,TUR,20-Apr-20,0.471
Turkey,TUR,21-Apr-20,0.468
Turkey,TUR,22-Apr-20,0.445
Turkey,TUR,23-Apr-20,0.486
Turkey,TUR,24-Apr-20,0.455
Turkey,TUR,25-Apr-20,0.454
Turkey,TUR,26-Apr-20,0.358
Turkey,TUR,27-Apr-20,0.239
Turkey,TUR,28-Apr-20,0.347
Turkey,TUR,29-Apr-20,0.516
Turkey,TUR,30-Apr-20,0.498
Uganda,UGA,07-Apr-20,0.003
Uganda,UGA,08-Apr-20,0.005
Uganda,UGA,09-Apr-20,0.007
Uganda,UGA,10-Apr-20,0.01
Uganda,UGA,13-Apr-20,0.014
Uganda,UGA,14-Apr-20,0.022
Uganda,UGA,15-Apr-20,0.023
Uganda,UGA,16-Apr-20,0.025
Uganda,UGA,17-Apr-20,0.024
Uganda,UGA,18-Apr-20,0.025
Uganda,UGA,19-Apr-20,0.032
Uganda,UGA,20-Apr-20,0.026
Uganda,UGA,21-Apr-20,0.022
Uganda,UGA,22-Apr-20,0.028
Uganda,UGA,23-Apr-20,0.029
Uganda,UGA,24-Apr-20,0.034
Uganda,UGA,25-Apr-20,0.031
Uganda,UGA,26-Apr-20,0.043
Uganda,UGA,27-Apr-20,0.056
Uganda,UGA,28-Apr-20,0.052
Uganda,UGA,29-Apr-20,0.044
Uganda,UGA,30-Apr-20,0.045
Ukraine,UKR,10-Apr-20,0.067
Ukraine,UKR,17-Apr-20,0.098
Ukraine,UKR,27-Apr-20,0.095
Ukraine,UKR,28-Apr-20,0.119
Ukraine,UKR,29-Apr-20,0.133
Ukraine,UKR,30-Apr-20,0.167
United Kingdom,GBR,02-Feb-20,0.001
United Kingdom,GBR,03-Feb-20,0.001
United Kingdom,GBR,04-Feb-20,0.001
United Kingdom,GBR,05-Feb-20,0.001
United Kingdom,GBR,06-Feb-20,0.001
United Kingdom,GBR,07-Feb-20,0.001
United Kingdom,GBR,08-Feb-20,0.001
United Kingdom,GBR,09-Feb-20,0.002
United Kingdom,GBR,10-Feb-20,0.005
United Kingdom,GBR,11-Feb-20,0.004
United Kingdom,GBR,12-Feb-20,0.006
United Kingdom,GBR,13-Feb-20,0.011
United Kingdom,GBR,14-Feb-20,0.007
United Kingdom,GBR,16-Feb-20,0.002
United Kingdom,GBR,17-Feb-20,0.021
United Kingdom,GBR,18-Feb-20,0.006
United Kingdom,GBR,19-Feb-20,0.004
United Kingdom,GBR,20-Feb-20,0.005
United Kingdom,GBR,21-Feb-20,0.005
United Kingdom,GBR,22-Feb-20,0.004
United Kingdom,GBR,23-Feb-20,0.003
United Kingdom,GBR,24-Feb-20,0.003
United Kingdom,GBR,25-Feb-20,0.004
United Kingdom,GBR,26-Feb-20,0.005
United Kingdom,GBR,27-Feb-20,0.008
United Kingdom,GBR,28-Feb-20,0.019
United Kingdom,GBR,29-Feb-20,0.022
United Kingdom,GBR,01-Mar-20,0.019
United Kingdom,GBR,02-Mar-20,0.026
United Kingdom,GBR,03-Mar-20,0.006
United Kingdom,GBR,04-Mar-20,0.04
United Kingdom,GBR,05-Mar-20,0.021
United Kingdom,GBR,06-Mar-20,0.033
United Kingdom,GBR,07-Mar-20,0.017
United Kingdom,GBR,08-Mar-20,0.03
United Kingdom,GBR,09-Mar-20,0.021
United Kingdom,GBR,10-Mar-20,0.019
United Kingdom,GBR,11-Mar-20,0.018
United Kingdom,GBR,12-Mar-20,0.034
United Kingdom,GBR,13-Mar-20,0.044
United Kingdom,GBR,14-Mar-20,0.073
United Kingdom,GBR,15-Mar-20,0.037
United Kingdom,GBR,16-Mar-20,0.056
United Kingdom,GBR,17-Mar-20,0.093
United Kingdom,GBR,18-Mar-20,0.085
United Kingdom,GBR,19-Mar-20,0.124
United Kingdom,GBR,20-Mar-20,0.035
United Kingdom,GBR,21-Mar-20,0.086
United Kingdom,GBR,22-Mar-20,0.081
United Kingdom,GBR,23-Mar-20,0.083
United Kingdom,GBR,24-Mar-20,0.096
United Kingdom,GBR,25-Mar-20,0.097
United Kingdom,GBR,26-Mar-20,0.116
United Kingdom,GBR,27-Mar-20,0.131
United Kingdom,GBR,28-Mar-20,0.103
United Kingdom,GBR,29-Mar-20,0.103
United Kingdom,GBR,30-Mar-20,0.106
United Kingdom,GBR,31-Mar-20,0.121
United Kingdom,GBR,01-Apr-20,0.144
United Kingdom,GBR,02-Apr-20,0.15
United Kingdom,GBR,03-Apr-20,0.156
United Kingdom,GBR,04-Apr-20,0.139
United Kingdom,GBR,05-Apr-20,0.182
United Kingdom,GBR,06-Apr-20,0.196
United Kingdom,GBR,07-Apr-20,0.064
United Kingdom,GBR,08-Apr-20,0.191
United Kingdom,GBR,09-Apr-20,0.158
United Kingdom,GBR,10-Apr-20,0.199
United Kingdom,GBR,11-Apr-20,0.191
United Kingdom,GBR,12-Apr-20,0.188
United Kingdom,GBR,13-Apr-20,0.158
United Kingdom,GBR,14-Apr-20,0.175
United Kingdom,GBR,15-Apr-20,0.165
United Kingdom,GBR,16-Apr-20,0.204
United Kingdom,GBR,17-Apr-20,0.205
United Kingdom,GBR,18-Apr-20,0.228
United Kingdom,GBR,19-Apr-20,0.235
United Kingdom,GBR,20-Apr-20,0.208
United Kingdom,GBR,21-Apr-20,0.171
United Kingdom,GBR,22-Apr-20,0.199
United Kingdom,GBR,23-Apr-20,0.215
United Kingdom,GBR,24-Apr-20,0.271
United Kingdom,GBR,25-Apr-20,0.34
United Kingdom,GBR,26-Apr-20,0.377
United Kingdom,GBR,27-Apr-20,0.388
United Kingdom,GBR,28-Apr-20,0.436
United Kingdom,GBR,29-Apr-20,0.493
United Kingdom,GBR,30-Apr-20,0.804
"United Kingdom, tests performed",,06-Apr-20,0.193
"United Kingdom, tests performed",,07-Apr-20,0.206
"United Kingdom, tests performed",,08-Apr-20,0.216
"United Kingdom, tests performed",,09-Apr-20,0.237
"United Kingdom, tests performed",,10-Apr-20,0.282
"United Kingdom, tests performed",,11-Apr-20,0.266
"United Kingdom, tests performed",,12-Apr-20,0.265
"United Kingdom, tests performed",,13-Apr-20,0.214
"United Kingdom, tests performed",,14-Apr-20,0.221
"United Kingdom, tests performed",,15-Apr-20,0.236
"United Kingdom, tests performed",,16-Apr-20,0.275
"United Kingdom, tests performed",,17-Apr-20,0.314
"United Kingdom, tests performed",,18-Apr-20,0.315
"United Kingdom, tests performed",,19-Apr-20,0.319
"United Kingdom, tests performed",,20-Apr-20,0.285
"United Kingdom, tests performed",,21-Apr-20,0.268
"United Kingdom, tests performed",,22-Apr-20,0.336
"United Kingdom, tests performed",,23-Apr-20,0.347
"United Kingdom, tests performed",,24-Apr-20,0.42
"United Kingdom, tests performed",,25-Apr-20,0.424
"United Kingdom, tests performed",,26-Apr-20,0.428
"United Kingdom, tests performed",,27-Apr-20,0.545
"United Kingdom, tests performed",,28-Apr-20,0.642
"United Kingdom, tests performed",,29-Apr-20,0.772
"United Kingdom, tests performed",,30-Apr-20,1.202
United States,USA,08-Mar-20,0.003
United States,USA,09-Mar-20,0.005
United States,USA,10-Mar-20,0.007
United States,USA,11-Mar-20,0.011
United States,USA,12-Mar-20,0.016
United States,USA,13-Mar-20,0.027
United States,USA,14-Mar-20,0.014
United States,USA,15-Mar-20,0.023
United States,USA,16-Mar-20,0.053
United States,USA,17-Mar-20,0.047
United States,USA,18-Mar-20,0.074
United States,USA,19-Mar-20,0.083
United States,USA,20-Mar-20,0.109
United States,USA,21-Mar-20,0.135
United States,USA,22-Mar-20,0.135
United States,USA,23-Mar-20,0.173
United States,USA,24-Mar-20,0.207
United States,USA,25-Mar-20,0.252
United States,USA,26-Mar-20,0.304
United States,USA,27-Mar-20,0.311
United States,USA,28-Mar-20,0.315
United States,USA,29-Mar-20,0.268
United States,USA,30-Mar-20,0.355
United States,USA,31-Mar-20,0.336
United States,USA,01-Apr-20,0.325
United States,USA,02-Apr-20,0.357
United States,USA,03-Apr-20,0.399
United States,USA,04-Apr-20,0.691
United States,USA,05-Apr-20,0.362
United States,USA,06-Apr-20,0.455
United States,USA,07-Apr-20,0.461
United States,USA,08-Apr-20,0.436
United States,USA,09-Apr-20,0.501
United States,USA,10-Apr-20,0.477
United States,USA,11-Apr-20,0.419
United States,USA,12-Apr-20,0.428
United States,USA,13-Apr-20,0.402
United States,USA,14-Apr-20,0.454
United States,USA,15-Apr-20,0.413
United States,USA,16-Apr-20,0.49
United States,USA,17-Apr-20,0.477
United States,USA,18-Apr-20,0.43
United States,USA,19-Apr-20,0.503
United States,USA,20-Apr-20,0.446
United States,USA,21-Apr-20,0.447
United States,USA,22-Apr-20,0.949
United States,USA,23-Apr-20,0.58
United States,USA,24-Apr-20,0.702
United States,USA,25-Apr-20,0.819
United States,USA,26-Apr-20,0.624
United States,USA,27-Apr-20,0.575
United States,USA,28-Apr-20,0.603
United States,USA,29-Apr-20,0.699
United States,USA,30-Apr-20,0.624
"United States, specimens tested (CDC)",,30-Jan-20,0.001
"United States, specimens tested (CDC)",,01-Feb-20,0.001
"United States, specimens tested (CDC)",,21-Feb-20,0.001
"United States, specimens tested (CDC)",,22-Feb-20,0.001
"United States, specimens tested (CDC)",,27-Feb-20,0.001
"United States, specimens tested (CDC)",,28-Feb-20,0.001
"United States, specimens tested (CDC)",,29-Feb-20,0.001
"United States, specimens tested (CDC)",,01-Mar-20,0.001
"United States, specimens tested (CDC)",,02-Mar-20,0.002
"United States, specimens tested (CDC)",,03-Mar-20,0.003
"United States, specimens tested (CDC)",,04-Mar-20,0.004
"United States, specimens tested (CDC)",,05-Mar-20,0.006
"United States, specimens tested (CDC)",,06-Mar-20,0.006
"United States, specimens tested (CDC)",,07-Mar-20,0.005
"United States, specimens tested (CDC)",,08-Mar-20,0.006
"United States, specimens tested (CDC)",,09-Mar-20,0.011
"United States, specimens tested (CDC)",,10-Mar-20,0.012
"United States, specimens tested (CDC)",,11-Mar-20,0.014
"United States, specimens tested (CDC)",,12-Mar-20,0.02
"United States, specimens tested (CDC)",,13-Mar-20,0.021
"United States, specimens tested (CDC)",,14-Mar-20,0.019
"United States, specimens tested (CDC)",,15-Mar-20,0.018
"United States, specimens tested (CDC)",,16-Mar-20,0.035
"United States, specimens tested (CDC)",,17-Mar-20,0.035
"United States, specimens tested (CDC)",,18-Mar-20,0.033
"United States, specimens tested (CDC)",,19-Mar-20,0.032
"United States, specimens tested (CDC)",,20-Mar-20,0.032
"United States, specimens tested (CDC)",,21-Mar-20,0.018
"United States, specimens tested (CDC)",,22-Mar-20,0.016
"United States, specimens tested (CDC)",,23-Mar-20,0.029
"United States, specimens tested (CDC)",,24-Mar-20,0.029
"United States, specimens tested (CDC)",,25-Mar-20,0.031
"United States, specimens tested (CDC)",,26-Mar-20,0.033
"United States, specimens tested (CDC)",,27-Mar-20,0.033
"United States, specimens tested (CDC)",,28-Mar-20,0.023
"United States, specimens tested (CDC)",,29-Mar-20,0.019
"United States, specimens tested (CDC)",,30-Mar-20,0.037
"United States, specimens tested (CDC)",,31-Mar-20,0.038
"United States, specimens tested (CDC)",,01-Apr-20,0.037
"United States, specimens tested (CDC)",,02-Apr-20,0.041
"United States, specimens tested (CDC)",,03-Apr-20,0.042
"United States, specimens tested (CDC)",,04-Apr-20,0.025
"United States, specimens tested (CDC)",,05-Apr-20,0.023
"United States, specimens tested (CDC)",,06-Apr-20,0.042
"United States, specimens tested (CDC)",,07-Apr-20,0.041
"United States, specimens tested (CDC)",,08-Apr-20,0.042
"United States, specimens tested (CDC)",,09-Apr-20,0.039
"United States, specimens tested (CDC)",,10-Apr-20,0.041
"United States, specimens tested (CDC)",,11-Apr-20,0.021
"United States, specimens tested (CDC)",,12-Apr-20,0.012
"United States, specimens tested (CDC)",,13-Apr-20,0.037
"United States, specimens tested (CDC)",,14-Apr-20,0.038
"United States, specimens tested (CDC)",,15-Apr-20,0.04
"United States, specimens tested (CDC)",,16-Apr-20,0.041
"United States, specimens tested (CDC)",,17-Apr-20,0.047
"United States, specimens tested (CDC)",,18-Apr-20,0.022
"United States, specimens tested (CDC)",,19-Apr-20,0.017
"United States, specimens tested (CDC)",,20-Apr-20,0.046
"United States, specimens tested (CDC)",,21-Apr-20,0.049
"United States, specimens tested (CDC)",,22-Apr-20,0.06
Uruguay,URY,29-Mar-20,0.058
Uruguay,URY,30-Mar-20,0.086
Uruguay,URY,31-Mar-20,0.113
Uruguay,URY,01-Apr-20,0.083
Uruguay,URY,02-Apr-20,0.102
Uruguay,URY,03-Apr-20,0.093
Uruguay,URY,04-Apr-20,0.08
Uruguay,URY,05-Apr-20,0.042
Uruguay,URY,06-Apr-20,0.051
Uruguay,URY,07-Apr-20,0.098
Uruguay,URY,08-Apr-20,0.129
Uruguay,URY,09-Apr-20,0.196
Uruguay,URY,10-Apr-20,0.184
Uruguay,URY,11-Apr-20,0.178
Uruguay,URY,12-Apr-20,0.19
Uruguay,URY,13-Apr-20,0.133
Uruguay,URY,14-Apr-20,0.199
Uruguay,URY,15-Apr-20,0.149
Uruguay,URY,16-Apr-20,0.228
Uruguay,URY,17-Apr-20,0.147
Uruguay,URY,18-Apr-20,0.21
Uruguay,URY,19-Apr-20,0.1
Uruguay,URY,22-Apr-20,0.152
Uruguay,URY,23-Apr-20,0.175
Uruguay,URY,24-Apr-20,0.176
Uruguay,URY,25-Apr-20,0.199
Uruguay,URY,26-Apr-20,0.191
Uruguay,URY,27-Apr-20,0.163
Uruguay,URY,28-Apr-20,0.127
Uruguay,URY,29-Apr-20,0.183
Uruguay,URY,30-Apr-20,0.252
Uruguay,URY,01-May-20,0.21
Vietnam,VNM,06-Mar-20,0.001
Vietnam,VNM,12-Mar-20,0.001
Vietnam,VNM,13-Mar-20,0.002
Vietnam,VNM,14-Mar-20,0.005
Vietnam,VNM,15-Mar-20,0.023
Vietnam,VNM,17-Mar-20,0.022
Vietnam,VNM,18-Mar-20,0.054
Vietnam,VNM,25-Mar-20,0.064
Vietnam,VNM,26-Mar-20,0.014
Vietnam,VNM,27-Mar-20,0.04
Vietnam,VNM,02-Apr-20,0.059
Vietnam,VNM,03-Apr-20,0.024
Vietnam,VNM,07-Apr-20,0.126
Vietnam,VNM,08-Apr-20,0.036
Vietnam,VNM,09-Apr-20,0.042
Vietnam,VNM,10-Apr-20,0.047
Vietnam,VNM,11-Apr-20,0.031
Vietnam,VNM,15-Apr-20,0.033
Vietnam,VNM,26-Apr-20,0.008
Vietnam,VNM,27-Apr-20,0.008
Zimbabwe,ZWE,26-Mar-20,0.004
Zimbabwe,ZWE,27-Mar-20,0.002
Zimbabwe,ZWE,30-Mar-20,0.003
Zimbabwe,ZWE,31-Mar-20,0.002
Zimbabwe,ZWE,03-Apr-20,0.001
Zimbabwe,ZWE,04-Apr-20,0.001
Zimbabwe,ZWE,05-Apr-20,0.001
Zimbabwe,ZWE,06-Apr-20,0.001
Zimbabwe,ZWE,07-Apr-20,0.001
Zimbabwe,ZWE,08-Apr-20,0.001
Zimbabwe,ZWE,09-Apr-20,0.002
Zimbabwe,ZWE,10-Apr-20,0.002
Zimbabwe,ZWE,11-Apr-20,0.006
Zimbabwe,ZWE,12-Apr-20,0.001
Zimbabwe,ZWE,13-Apr-20,0.003
Zimbabwe,ZWE,14-Apr-20,0.004
Zimbabwe,ZWE,15-Apr-20,0.003
Zimbabwe,ZWE,16-Apr-20,0.039
Zimbabwe,ZWE,17-Apr-20,0.08
Zimbabwe,ZWE,18-Apr-20,0.009
Zimbabwe,ZWE,19-Apr-20,0.015
Zimbabwe,ZWE,20-Apr-20,0.031
Zimbabwe,ZWE,21-Apr-20,0.057
Zimbabwe,ZWE,22-Apr-20,0.056
Zimbabwe,ZWE,23-Apr-20,0.031
Zimbabwe,ZWE,24-Apr-20,0.016
Zimbabwe,ZWE,25-Apr-20,0.026
Zimbabwe,ZWE,26-Apr-20,0.022
Zimbabwe,ZWE,27-Apr-20,0.03
Zimbabwe,ZWE,28-Apr-20,0.03
Zimbabwe,ZWE,29-Apr-20,0.024
